KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
205,simulator,11,true,2024-07-16 16:07:42
205,simulator,1,not to consider,2024-07-16 16:07:45
205,simulator,1,true,2024-07-16 16:07:47
205,simulator,6,not to consider,2024-07-16 16:07:51
205,simulator,6,true,2024-07-16 16:07:53
205,simulator,19,not to consider,2024-07-16 16:07:57
205,simulator,19,true,2024-07-16 16:07:59
205,simulator,0,not to consider,2024-07-16 16:08:02
205,simulator,0,true,2024-07-16 16:08:04
205,simulator,0,not to consider,2024-07-16 16:08:08
205,simulator,0,true,2024-07-16 16:08:10
206,simulator,3,not to consider,2024-07-16 16:08:14
206,simulator,3,true,2024-07-16 16:08:15
206,simulator,0,not to consider,2024-07-16 16:08:19
206,simulator,0,true,2024-07-16 16:08:21
206,simulator,5,not to consider,2024-07-16 16:08:25
206,simulator,5,true,2024-07-16 16:08:27
206,simulator,0,not to consider,2024-07-16 16:08:30
206,simulator,0,true,2024-07-16 16:08:33
206,simulator,12,not to consider,2024-07-16 16:08:37
206,simulator,12,true,2024-07-16 16:08:39
206,simulator,2,not to consider,2024-07-16 16:08:43
206,simulator,2,true,2024-07-16 16:08:45
206,simulator,0,not to consider,2024-07-16 16:08:48
206,simulator,0,true,2024-07-16 16:08:50
206,simulator,13,not to consider,2024-07-16 16:08:55
206,simulator,13,true,2024-07-16 16:08:57
206,simulator,3,not to consider,2024-07-16 16:09:01
206,simulator,3,true,2024-07-16 16:09:03
206,simulator,0,not to consider,2024-07-16 16:09:06
206,simulator,0,true,2024-07-16 16:09:08
207,simulator,0,not to consider,2024-07-16 16:09:12
207,simulator,0,true,2024-07-16 16:09:14
207,simulator,14,not to consider,2024-07-16 16:09:17
207,simulator,14,true,2024-07-16 16:09:19
207,simulator,0,not to consider,2024-07-16 16:09:23
207,simulator,0,true,2024-07-16 16:09:25
207,simulator,11,not to consider,2024-07-16 16:09:28
207,simulator,11,true,2024-07-16 16:09:30
207,simulator,0,not to consider,2024-07-16 16:09:34
207,simulator,0,true,2024-07-16 16:09:37
207,simulator,7,not to consider,2024-07-16 16:09:40
207,simulator,7,true,2024-07-16 16:09:42
207,simulator,0,not to consider,2024-07-16 16:09:45
207,simulator,0,true,2024-07-16 16:09:47
207,simulator,6,not to consider,2024-07-16 16:09:51
207,simulator,6,true,2024-07-16 16:09:54
207,simulator,8,not to consider,2024-07-16 16:09:58
207,simulator,8,true,2024-07-16 16:10:00
207,simulator,8,not to consider,2024-07-16 16:10:04
207,simulator,8,true,2024-07-16 16:10:06
208,simulator,0,not to consider,2024-07-16 16:10:09
208,simulator,0,true,2024-07-16 16:10:11
208,simulator,4,not to consider,2024-07-16 16:10:15
208,simulator,4,true,2024-07-16 16:10:17
208,simulator,3,not to consider,2024-07-16 16:10:20
208,simulator,3,true,2024-07-16 16:10:22
208,simulator,13,not to consider,2024-07-16 16:10:26
208,simulator,13,true,2024-07-16 16:10:28
208,simulator,15,not to consider,2024-07-16 16:10:31
208,simulator,15,true,2024-07-16 16:10:33
208,simulator,0,not to consider,2024-07-16 16:10:37
208,simulator,0,true,2024-07-16 16:10:39
208,simulator,10,not to consider,2024-07-16 16:10:42
208,simulator,10,true,2024-07-16 16:10:44
208,simulator,9,not to consider,2024-07-16 16:10:48
208,simulator,9,true,2024-07-16 16:10:50
208,simulator,5,not to consider,2024-07-16 16:10:53
208,simulator,5,true,2024-07-16 16:10:55
208,simulator,6,not to consider,2024-07-16 16:10:59
208,simulator,6,true,2024-07-16 16:11:01
209,simulator,0,not to consider,2024-07-16 16:11:05
209,simulator,0,true,2024-07-16 16:11:07
209,simulator,0,not to consider,2024-07-16 16:11:10
209,simulator,0,true,2024-07-16 16:11:13
209,simulator,5,not to consider,2024-07-16 16:11:17
209,simulator,5,true,2024-07-16 16:11:19
209,simulator,0,not to consider,2024-07-16 16:11:24
209,simulator,0,true,2024-07-16 16:11:26
209,simulator,0,not to consider,2024-07-16 16:11:30
209,simulator,0,true,2024-07-16 16:11:32
209,simulator,0,not to consider,2024-07-16 16:11:37
209,simulator,0,true,2024-07-16 16:11:39
209,simulator,6,not to consider,2024-07-16 16:11:44
209,simulator,6,true,2024-07-16 16:11:46
209,simulator,9,not to consider,2024-07-16 16:11:51
209,simulator,9,true,2024-07-16 16:11:53
209,simulator,14,not to consider,2024-07-16 16:11:56
209,simulator,14,true,2024-07-16 16:11:58
