KEY_LENGTH,job_id,fina_key_len,attack_noticed,timestamp
206,simulator,6,true,2024-07-04 15:14:22
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:27
,,,,
206,simulator,6,true,2024-07-04 15:14:29
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:33
,,,,
206,simulator,6,true,2024-07-04 15:14:35
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:39
,,,,
206,simulator,6,true,2024-07-04 15:14:41
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:45
,,,,
206,simulator,6,true,2024-07-04 15:14:47
,,,,
206,simulator,6,not to consider,2024-07-04 15:14:51
,,,,
206,simulator,6,true,2024-07-04 15:14:53
,,,,
207,simulator,8,not to consider,2024-07-04 15:14:58
,,,,
207,simulator,8,true,2024-07-04 15:15:00
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:04
,,,,
207,simulator,8,true,2024-07-04 15:15:05
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:11
,,,,
207,simulator,8,true,2024-07-04 15:15:15
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:19
,,,,
207,simulator,8,true,2024-07-04 15:15:21
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:25
,,,,
207,simulator,8,true,2024-07-04 15:15:27
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:31
,,,,
207,simulator,8,true,2024-07-04 15:15:34
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:38
,,,,
207,simulator,8,true,2024-07-04 15:15:40
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:45
,,,,
207,simulator,8,true,2024-07-04 15:15:46
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:51
,,,,
207,simulator,8,true,2024-07-04 15:15:52
,,,,
207,simulator,8,not to consider,2024-07-04 15:15:57
,,,,
207,simulator,8,true,2024-07-04 15:15:59
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:03
,,,,
208,simulator,9,true,2024-07-04 15:16:05
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:10
,,,,
208,simulator,9,true,2024-07-04 15:16:12
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:16
,,,,
208,simulator,9,true,2024-07-04 15:16:18
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:22
,,,,
208,simulator,9,true,2024-07-04 15:16:24
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:28
,,,,
208,simulator,9,true,2024-07-04 15:16:30
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:34
,,,,
208,simulator,9,true,2024-07-04 15:16:36
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:40
,,,,
208,simulator,9,true,2024-07-04 15:16:42
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:46
,,,,
208,simulator,9,true,2024-07-04 15:16:48
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:53
,,,,
208,simulator,9,true,2024-07-04 15:16:55
,,,,
208,simulator,9,not to consider,2024-07-04 15:16:59
,,,,
208,simulator,9,true,2024-07-04 15:17:01
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:05
,,,,
209,simulator,0,true,2024-07-04 15:17:07
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:11
,,,,
209,simulator,0,true,2024-07-04 15:17:13
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:17
,,,,
209,simulator,0,true,2024-07-04 15:17:19
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:23
,,,,
209,simulator,0,true,2024-07-04 15:17:25
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:30
,,,,
209,simulator,0,true,2024-07-04 15:17:32
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:36
,,,,
209,simulator,0,true,2024-07-04 15:17:39
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:43
,,,,
209,simulator,0,true,2024-07-04 15:17:45
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:49
,,,,
209,simulator,0,true,2024-07-04 15:17:51
,,,,
209,simulator,0,not to consider,2024-07-04 15:17:55
,,,,
209,simulator,0,true,2024-07-04 15:17:57
,,,,
209,simulator,0,not to consider,2024-07-04 15:18:02
,,,,
209,simulator,0,true,2024-07-04 15:18:04
,,,,
210,simulator,4,not to consider,2024-07-04 15:18:08
,,,,
210,simulator,4,true,2024-07-04 15:18:10
,,,,
210,simulator,4,not to consider,2024-07-04 15:18:15
,,,,
210,simulator,4,true,2024-07-04 15:18:16
,,,,
210,simulator,4,not to consider,2024-07-04 15:18:21
,,,,
210,simulator,4,true,2024-07-04 15:18:23
,,,,
210,simulator,4,not to consider,2024-07-04 15:18:27
,,,,
210,simulator,4,true,2024-07-04 15:18:29
,,,,
